2025-03-07 11:50:24,433-DEBUG-【views-change_view: line 129】[{'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}]
2025-03-07 11:50:24,517-DEBUG-【views-user_settings: line 146】[{'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}]
2025-03-07 11:50:27,409-DEBUG-【views-change_view: line 129】[{'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-22T16:00:00.000Z', 'end': '2025-03-01T16:00:00.000Z'}}]
2025-03-07 11:50:29,174-DEBUG-【views-change_view: line 129】[{'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-22T16:00:00.000Z', 'end': '2025-03-01T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}]
2025-03-07 11:50:30,370-DEBUG-【views-change_view: line 129】[{'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-22T16:00:00.000Z', 'end': '2025-03-01T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}]
2025-03-07 11:50:30,426-DEBUG-【views-user_settings: line 146】[{'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-22T16:00:00.000Z', 'end': '2025-03-01T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}]
2025-03-07 11:50:30,541-DEBUG-【views-change_view: line 129】[{'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-22T16:00:00.000Z', 'end': '2025-03-01T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}]
2025-03-07 11:50:30,580-DEBUG-【views-change_view: line 129】[{'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-22T16:00:00.000Z', 'end': '2025-03-01T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}]
2025-03-07 11:50:33,321-DEBUG-【views-change_view: line 129】[{'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-22T16:00:00.000Z', 'end': '2025-03-01T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}]
2025-03-07 11:50:33,424-DEBUG-【views-user_settings: line 146】[{'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-22T16:00:00.000Z', 'end': '2025-03-01T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}]
2025-03-07 11:50:33,516-DEBUG-【views-change_view: line 129】[{'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-22T16:00:00.000Z', 'end': '2025-03-01T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}]
2025-03-07 11:50:33,574-DEBUG-【views-change_view: line 129】[{'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-22T16:00:00.000Z', 'end': '2025-03-01T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}]
2025-03-07 11:50:34,675-DEBUG-【views-change_view: line 129】[{'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-22T16:00:00.000Z', 'end': '2025-03-01T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'dayGridMonth', 'start': '2025-01-25T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}]
2025-03-07 11:50:35,626-DEBUG-【views-change_view: line 129】[{'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'dayGridMonth', 'start': '2025-01-25T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}]
2025-03-07 11:50:35,709-DEBUG-【views-user_settings: line 146】[{'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'dayGridMonth', 'start': '2025-01-25T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}]
2025-03-07 11:50:35,811-DEBUG-【views-change_view: line 129】[{'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'dayGridMonth', 'start': '2025-01-25T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'dayGridMonth', 'start': '2024-12-28T16:00:00.000Z', 'end': '2025-02-08T16:00:00.000Z'}}]
2025-03-07 11:50:35,861-DEBUG-【views-change_view: line 129】[{'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'dayGridMonth', 'start': '2025-01-25T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'dayGridMonth', 'start': '2024-12-28T16:00:00.000Z', 'end': '2025-02-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'dayGridMonth', 'start': '2024-12-28T16:00:00.000Z', 'end': '2025-02-08T16:00:00.000Z'}}]
2025-03-07 11:50:37,075-DEBUG-【views-change_view: line 129】[{'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'dayGridMonth', 'start': '2025-01-25T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'dayGridMonth', 'start': '2024-12-28T16:00:00.000Z', 'end': '2025-02-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'dayGridMonth', 'start': '2024-12-28T16:00:00.000Z', 'end': '2025-02-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'listWeek', 'start': '2025-01-25T16:00:00.000Z', 'end': '2025-02-01T16:00:00.000Z'}}]
2025-03-07 11:50:38,256-DEBUG-【views-user_settings: line 146】[{'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'dayGridMonth', 'start': '2025-01-25T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'dayGridMonth', 'start': '2024-12-28T16:00:00.000Z', 'end': '2025-02-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'dayGridMonth', 'start': '2024-12-28T16:00:00.000Z', 'end': '2025-02-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'listWeek', 'start': '2025-01-25T16:00:00.000Z', 'end': '2025-02-01T16:00:00.000Z'}}]
2025-03-07 11:50:38,311-DEBUG-【views-change_view: line 129】[{'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'dayGridMonth', 'start': '2025-01-25T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'dayGridMonth', 'start': '2024-12-28T16:00:00.000Z', 'end': '2025-02-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'dayGridMonth', 'start': '2024-12-28T16:00:00.000Z', 'end': '2025-02-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'listWeek', 'start': '2025-01-25T16:00:00.000Z', 'end': '2025-02-01T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}]
2025-03-07 11:50:38,382-DEBUG-【views-change_view: line 129】[{'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'dayGridMonth', 'start': '2025-01-25T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'dayGridMonth', 'start': '2024-12-28T16:00:00.000Z', 'end': '2025-02-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'dayGridMonth', 'start': '2024-12-28T16:00:00.000Z', 'end': '2025-02-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'listWeek', 'start': '2025-01-25T16:00:00.000Z', 'end': '2025-02-01T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'dayGridMonth', 'start': '2024-11-30T16:00:00.000Z', 'end': '2025-01-11T16:00:00.000Z'}}]
2025-03-07 11:50:38,484-DEBUG-【views-change_view: line 129】[{'now_view': {'viewType': 'timeGridWeek', 'start': '2025-02-15T16:00:00.000Z', 'end': '2025-02-22T16:00:00.000Z'}}, {'now_view': {'viewType': 'dayGridMonth', 'start': '2025-01-25T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'dayGridMonth', 'start': '2024-12-28T16:00:00.000Z', 'end': '2025-02-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'dayGridMonth', 'start': '2024-12-28T16:00:00.000Z', 'end': '2025-02-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'listWeek', 'start': '2025-01-25T16:00:00.000Z', 'end': '2025-02-01T16:00:00.000Z'}}, {'now_view': {'viewType': 'timeGridWeek', 'start': '2025-03-01T16:00:00.000Z', 'end': '2025-03-08T16:00:00.000Z'}}, {'now_view': {'viewType': 'dayGridMonth', 'start': '2024-11-30T16:00:00.000Z', 'end': '2025-01-11T16:00:00.000Z'}}, {'now_view': {'viewType': 'dayGridMonth', 'start': '2024-11-30T16:00:00.000Z', 'end': '2025-01-11T16:00:00.000Z'}}]
